post_id,source,target,tipo_interacao,data
2093563,369,2093563,repost,20240118
250177,1142317,250177,repost,20231029
976353,10853,976353,repost,20231125
14800,100467,14800,repost,20231119
356898,206462,356898,repost,20231214
26035,210208,26035,repost,20230622
480242,29096,480242,repost,20231025
238924,29702,238924,repost,20230708
159519,450311,159519,repost,20230903
21137,174539,21137,repost,20240215
46849,1056485,46849,repost,20231015
185380,12710,185380,repost,20240122
399402,1780373,399402,repost,20230901
1844444,8249,1844444,repost,20230703
498090,1884,498090,repost,20240126
251205,6584,251205,repost,20240117
796174,3847,796174,repost,20240218
3339273,45776,3339273,repost,20240207
1709555,374723,1709555,repost,20230911
159887,4408,159887,repost,20231128
1538927,799336,1538927,repost,20240101
40064,40356,40064,repost,20231104
120892,402896,120892,repost,20240113
943961,84027,943961,repost,20240104
1144866,238928,1144866,repost,20240206
485628,73983,485628,repost,20231004
266966,54446,266966,repost,20230824
20870,49789,20870,repost,20231030
1930624,446677,1930624,repost,20240209
629460,21877,629460,repost,20230817
14589,78456,14589,repost,20240209
1733663,105848,1733663,repost,20230926
1854208,24055,1854208,repost,20240207
366855,424395,366855,repost,20231026
7048,27144,7048,repost,20230716
1106950,47120,1106950,repost,20231022
162669,167232,162669,repost,20231003
91040,168,91040,repost,20230926
55499,5440,55499,repost,20230816
83414,60068,83414,repost,20230725
414769,19478,414769,repost,20231215
973782,145105,973782,repost,20231003
530567,117794,530567,repost,20230929
1221652,31157,1221652,repost,20240127
275886,410,275886,repost,20230927
32990,7332,32990,repost,20230611
163477,552,163477,repost,20231109
929812,26324,929812,repost,20240312
50778,18055,50778,repost,20231204
3984046,61723,3984046,repost,20240109
965943,1226259,965943,repost,20231113
117199,312567,117199,repost,20231006
57436,614531,57436,repost,20231031
1013675,12376,1013675,repost,20231003
555240,555244,555240,repost,20240219
4597,340359,4597,repost,20240117
311036,135414,311036,repost,20231012
65785,65557,65785,repost,20240216
60242,40356,60242,repost,20230909
2241746,27565,2241746,repost,20231026
2244983,287688,2244983,repost,20240211
1042136,58973,1042136,repost,20230824
214566,486980,214566,repost,20240314
1053652,21151,1053652,repost,20240121
898240,10772,898240,repost,20240109
530728,221496,530728,repost,20230908
725202,29222,725202,repost,20231230
237444,1070199,237444,repost,20231226
684103,120,684103,repost,20240201
22814,7042,22814,repost,20240105
689080,77881,689080,repost,20231106
18326,327550,18326,repost,20240301
273232,839893,273232,repost,20240220
815836,1636,815836,repost,20231226
66911,280796,66911,repost,20240126
332988,426969,332988,repost,20231226
257713,3015,257713,repost,20231209
348721,480499,348721,repost,20231126
421442,34872,421442,repost,20230805
471365,46700,471365,repost,20231220
138149,138180,138149,repost,20231125
372181,164457,372181,repost,20240116
236325,350508,236325,repost,20240213
173564,226,173564,repost,20240212
270628,57,270628,repost,20230912
212143,40066,212143,repost,20231023
328601,212469,328601,repost,20230822
97089,8428,97089,repost,20230924
998564,7325,998564,repost,20240128
145567,898522,145567,repost,20240111
230210,75984,230210,repost,20231001
960923,31486,960923,repost,20231214
272753,412199,272753,repost,20240106
330796,52962,330796,repost,20230831
464620,10732,464620,repost,20240316
32063,6534,32063,repost,20231130
909905,15907,909905,repost,20231213
169259,8906,169259,repost,20231229
90836,487478,90836,repost,20240123
1691983,509171,1691983,repost,20240211
1014156,554435,1014156,repost,20230807
347118,341170,347118,repost,20230921
1033380,455588,1033380,repost,20230910
119632,46184,119632,repost,20240128
1082698,49526,1082698,repost,20231128
98030,1610,98030,repost,20231008
991027,684979,991027,repost,20240304
34024,12672,34024,repost,20230513
1104459,25557,1104459,repost,20231021
47328,2,47328,repost,20231229
1259262,168757,1259262,repost,20230918
65647,732067,65647,repost,20231229
64023,573525,64023,repost,20240220
993547,131183,993547,repost,20231128
294369,791,294369,repost,20240223
12156,19991,12156,repost,20231109
341560,283293,341560,repost,20240211
33472,20586,33472,repost,20231223
818568,380265,818568,repost,20231130
31796,17484,31796,repost,20230812
96489,13462,96489,repost,20240129
86126,3117,86126,repost,20240212
1843132,42480,1843132,repost,20231204
27832,16001,27832,repost,20230531
75681,75685,75681,repost,20230907
221463,46455,221463,repost,20240118
1058352,38093,1058352,repost,20230916
796908,71754,796908,repost,20231108
297889,53431,297889,repost,20240118
58284,88702,58284,repost,20230807
181499,698459,181499,repost,20240222
22505,3024,22505,repost,20240228
213915,52071,213915,repost,20231110
449114,120246,449114,repost,20231004
139556,55421,139556,repost,20230822
272205,7351,272205,repost,20240208
550,135,550,repost,20231124
477081,59930,477081,repost,20240202
461037,1694,461037,repost,20230927
154385,85977,154385,repost,20230927
159069,160282,159069,repost,20240119
1036847,634,1036847,repost,20230427
749003,58620,749003,repost,20231108
301723,39367,301723,repost,20240126
14384,13306,14384,repost,20231011
974669,551563,974669,repost,20231018
711107,399,711107,repost,20231227
925559,3269,925559,repost,20231101
161970,74216,161970,repost,20240219
796908,29667,796908,repost,20231107
317112,27787,317112,repost,20231211
670119,32295,670119,repost,20230926
3530,71962,3530,repost,20240306
159528,437827,159528,repost,20231010
371442,131054,371442,repost,20231202
88351,340625,88351,repost,20230923
35848,49908,35848,repost,20231204
2346255,2188,2346255,repost,20231101
25850,9328,25850,repost,20231223
52071,52060,52071,repost,20240229
45188,33372,45188,repost,20230822
1980298,19886,1980298,repost,20230927
102779,4996,102779,repost,20230823
966533,57618,966533,repost,20240304
245067,75895,245067,repost,20231113
2385312,1360,2385312,repost,20240219
22056,161792,22056,repost,20230501
133379,26425,133379,repost,20231204
27167,145509,27167,repost,20240228
1532570,236683,1532570,repost,20230829
41459,336323,41459,repost,20240206
353607,142910,353607,repost,20231223
530795,36810,530795,repost,20230825
30338,24112,30338,repost,20240314
74444,432360,74444,repost,20231126
2059805,136629,2059805,repost,20231016
552179,185453,552179,repost,20230820
129099,52205,129099,repost,20240128
1051217,35247,1051217,repost,20240311
11953,24623,11953,repost,20231013
95703,217605,95703,repost,20231103
1652649,5557,1652649,repost,20240301
228855,102388,228855,repost,20231027
182464,38191,182464,repost,20231106
132246,17323,132246,repost,20240216
310267,7758,310267,repost,20231020
75587,754030,75587,repost,20230908
106203,93004,106203,repost,20240113
311231,142910,311231,repost,20231223
293054,41359,293054,repost,20231103
157671,34410,157671,repost,20230808
1390369,42522,1390369,repost,20240104
1568546,803,1568546,repost,20230831
16802,767496,16802,repost,20231118
66574,130528,66574,repost,20240127
225775,39301,225775,repost,20231018
33083,34218,33083,repost,20240125
231456,529256,231456,repost,20240213
1062752,274212,1062752,repost,20231030
1221633,6567,1221633,repost,20231223
22869,373333,22869,repost,20240215
690649,127,690649,repost,20230915
86792,62862,86792,repost,20230916
119149,7830,119149,repost,20240206
205489,8240,205489,repost,20231002
984871,1565594,984871,repost,20231013
180845,35259,180845,repost,20231207
2288271,329242,2288271,repost,20231024
595669,3431,595669,repost,20240128
7997,120205,7997,repost,20230924
1037976,68086,1037976,repost,20240212
974678,175930,974678,repost,20231105
85614,64311,85614,repost,20240108
706,662,706,repost,20231002
84981,508637,84981,repost,20230907
450546,50435,450546,repost,20230917
372152,1803203,372152,repost,20231124
49272,49163,49272,repost,20231122
610694,42750,610694,repost,20240220
774383,507999,774383,repost,20240210
268702,458357,268702,repost,20230720
26206,17469,26206,repost,20231019
42643,57476,42643,repost,20240209
282841,75682,282841,repost,20240117
291505,155530,291505,repost,20240223
169224,53872,169224,repost,20231214
1177632,1091876,1177632,repost,20240229
341163,27268,341163,repost,20231031
1069873,7300,1069873,repost,20230924
169013,86136,169013,repost,20231013
71744,68874,71744,repost,20230825
2244968,364236,2244968,repost,20231217
157748,861068,157748,repost,20230919
518850,263821,518850,repost,20240222
811060,5639,811060,repost,20231110
631681,85974,631681,repost,20231010
142439,120567,142439,repost,20231020
1106821,1106819,1106821,repost,20230921
293667,238014,293667,repost,20230724
241244,17207,241244,repost,20240217
150577,51793,150577,repost,20231031
525444,6611,525444,repost,20231126
41511,359490,41511,repost,20231012
306246,21620,306246,repost,20231106
32285,27458,32285,repost,20230704
155861,41098,155861,repost,20231115
57998,625713,57998,repost,20231213
52077,29861,52077,repost,20231019
1648614,76018,1648614,repost,20231020
121967,441,121967,repost,20230430
46502,12347,46502,repost,20240104
691489,58154,691489,repost,20240220
144754,32086,144754,repost,20240121
3515437,18049,3515437,repost,20231225
18706,18628,18706,repost,20231208
31092,628,31092,repost,20230918
13030,159513,13030,repost,20240113
128947,68897,128947,repost,20240211
1989357,168247,1989357,repost,20240306
1262435,9509,1262435,repost,20240313
24052,316455,24052,repost,20230917
360995,15646,360995,repost,20240208
14901,232486,14901,repost,20240210
1578576,7836,1578576,repost,20230801
3415,58953,3415,repost,20230901
74216,487066,74216,repost,20240317
611839,6122,611839,repost,20240209
49189,30362,49189,repost,20230704
1414906,90186,1414906,repost,20240315
721803,1349596,721803,repost,20240208
25989,26466,25989,repost,20240226
92568,6440,92568,repost,20231017
448427,126030,448427,repost,20240123
108525,54271,108525,repost,20231124
469196,419978,469196,repost,20231230
52134,382,52134,repost,20231224
735990,39621,735990,repost,20230706
1739497,3512,1739497,repost,20240217
406499,135041,406499,repost,20231019
276065,135,276065,repost,20230510
538519,84966,538519,repost,20240209
546077,294428,546077,repost,20240216
1001692,58519,1001692,repost,20230919
571984,49339,571984,repost,20230914
399941,11527,399941,repost,20231025
30834,4129,30834,repost,20230718
106125,87225,106125,repost,20231117
285582,222906,285582,repost,20230731
953366,65941,953366,repost,20231222
13234,1518,13234,repost,20231009
11929,78061,11929,repost,20240222
34434,346329,34434,repost,20230621
81413,326765,81413,repost,20240313
632330,27931,632330,repost,20240306
304676,2042,304676,repost,20230504
14036,1581,14036,repost,20231113
279804,7339,279804,repost,20231128
111964,40107,111964,repost,20240217
28960,168,28960,repost,20230807
677090,19419,677090,repost,20231107
170614,47268,170614,repost,20231006
1463636,118888,1463636,repost,20231118
98620,93970,98620,repost,20231023
231542,28007,231542,repost,20231126
2214091,56603,2214091,repost,20231006
129398,450999,129398,repost,20231129
283295,6066,283295,repost,20230803
97207,11851,97207,repost,20231101
4133,6663,4133,repost,20230824
456397,440383,456397,repost,20231110
34218,58,34218,repost,20230906
37154,30473,37154,repost,20230909
383963,23851,383963,repost,20230507
383149,292388,383149,repost,20240222
350385,8350,350385,repost,20230820
33995,136900,33995,repost,20240310
2607879,38981,2607879,repost,20240228
2865907,37897,2865907,repost,20230619
49179,103647,49179,repost,20230822
119830,179925,119830,repost,20231116
3335275,34370,3335275,repost,20230828
158221,30869,158221,repost,20240212
86638,441878,86638,repost,20230724
1448708,617,1448708,repost,20240211
668107,24513,668107,repost,20231226
540537,25117,540537,repost,20230730
52189,37885,52189,repost,20230707
577839,228142,577839,repost,20231030
31697,180437,31697,repost,20230930
1066288,27268,1066288,repost,20230806
6523,4312,6523,repost,20231001
6563,125,6563,repost,20231214
605445,222132,605445,repost,20230802
2223908,8280,2223908,repost,20230801
95499,93363,95499,repost,20240111
150445,48692,150445,repost,20231110
524123,101567,524123,repost,20240210
135387,135384,135387,repost,20231110
360239,171317,360239,repost,20231104
276015,36153,276015,repost,20230625
677176,169841,677176,repost,20230728
37884,31828,37884,repost,20231118
582173,3576,582173,repost,20230910
181706,34345,181706,repost,20230714
181580,6642,181580,repost,20240221
1881009,43000,1881009,repost,20240306
283393,27688,283393,repost,20231201
33537,1253,33537,repost,20230717
1074813,957892,1074813,repost,20231006
97964,29609,97964,repost,20231203
197662,123241,197662,repost,20231204
604835,10131,604835,repost,20230726
304076,21787,304076,repost,20230821
849092,1316187,849092,repost,20240316
328374,274388,328374,repost,20240311
1159069,204926,1159069,repost,20231006
33188,369,33188,repost,20240106
199017,453783,199017,repost,20230819
286537,56919,286537,repost,20231015
900718,42020,900718,repost,20231214
102423,162914,102423,repost,20230916
163677,21100,163677,repost,20240215
738195,419,738195,repost,20240221
408551,36146,408551,repost,20230916
141473,321914,141473,repost,20240222
1169011,371,1169011,repost,20230622
518430,3876,518430,repost,20240216
152725,70891,152725,repost,20230818
481219,174708,481219,repost,20231220
147428,251,147428,repost,20231113
2010011,21076,2010011,repost,20240228
1174410,19358,1174410,repost,20240305
114045,1730158,114045,repost,20240209
246923,44000,246923,repost,20231220
30123,44060,30123,repost,20231006
304824,130001,304824,repost,20240221
974842,119201,974842,repost,20230919
632597,17555,632597,repost,20231105
885376,598049,885376,repost,20240220
530845,12506,530845,repost,20230829
802236,123377,802236,repost,20231108
51384,217982,51384,repost,20231118
1241178,8671,1241178,repost,20240313
200787,85791,200787,repost,20231205
728885,117911,728885,repost,20230817
1297686,882346,1297686,repost,20240208
68123,129974,68123,repost,20240211
2133845,3687,2133845,repost,20231005
2086543,26517,2086543,repost,20231013
76269,487722,76269,repost,20240312
55459,148695,55459,repost,20240317
49172,49136,49172,repost,20231209
112012,2549345,112012,repost,20240302
5491,31940,5491,repost,20230727
441772,632158,441772,repost,20230928
217050,29621,217050,repost,20240205
162954,467569,162954,repost,20231213
1127536,3492,1127536,repost,20240302
234313,37295,234313,repost,20240207
65937,12292,65937,repost,20230825
